-3.0756419685280507, -0.27244039177796875, 8.677005021766037 
-3.018361275675276, 0.026679466487514958, 8.679504709498747 
-3.2723516163814006, -0.9517959198547361, 8.665629571719474 
-3.1765550561762455, -0.6393026144533902, 8.67145681369005 
-3.4523361209772068, -1.6317027223351426, 8.653740575230966 
-3.3971706284076744, -1.3318687663461386, 8.65739757671368 
-3.5741059678115166, -1.985148725787595, 8.644761357300197 
-3.76666756722424, -2.6745038421799503, 8.629258004043402 
-3.689867723676479, -2.3533234496166626, 8.635800702750547 
-3.9653122579771614, -3.384052837701308, 8.611359762484643 
-3.866255351369573, -3.0394772535724206, 8.620506115579984 
-4.1761857207144635, -4.06193190544091, 8.590783448075836 
-4.08485433316775, -3.772231129782214, 8.599855964375394 
-4.301986776722651, -4.357150884093139, 8.578590005488401 
-4.501337251415937, -5.07098232526271, 8.555801650756132 
-4.444558987818003, -4.774697249417766, 8.563532195876164 
-2.958120277658863, 0.4018104099922759, 9.209541997074728 
-3.146362771242022, -0.26316672601391655, 9.19299202179684 
-3.0647215823372997, 0.006796349821563297, 9.19998842350234 
-3.349499263407126, -0.9851039876853074, 9.174495596457074 
-3.26322140441975, -0.6695490971354561, 9.18254630298439 
-3.52252517603801, -1.6759319609992502, 9.157085019264692 
-3.469035697658362, -1.3516566203239622, 9.164167325258438 
-3.6433289082963602, -1.971642437252461, 9.147495461557895 
-3.5615418756729023, -1.672879599319164, 9.155513812952725 
-3.8179551671371366, -2.7055186408090943, 9.128461730509255 
-3.774876482076132, -2.382849458369625, 9.135510694576286 
-3.9494545014915756, -3.3990381964517358, 9.111271028592725 
-3.875461554655714, -3.052203052540837, 9.120291982704106 
-4.126572872667977, -4.08835288596298, 9.091620493541065 
-4.0396412527924594, -3.7711209413362514, 9.100967653903602 
-4.312848548892956, -4.774084231299408, 9.071019358190563 
-4.232900304128253, -4.43679077012899, 9.080712009111302 
-4.427534790415419, -5.084554132514775, 9.060170126591292 
-4.336431210431685, -4.775073067911349, 9.069991718489785 
-4.6546681995109855, -5.798993620857509, 9.036333316898737 
-4.569841859163481, -5.483709695667505, 9.0462810393473 
-4.840608252971941, -6.447295198803166, 9.014990699663606 
-4.767685358281066, -6.175938625030746, 9.02376730267812 
-4.9578295287746, -6.8527732646119315, 9.001307305780944 
-5.142335284929337, -7.467146334104502, 8.979914152101601 
-5.075790672327202, -7.204601652023131, 8.988596933264873 
-5.342974086269227, -8.169409073448477, 8.955341115736065 
-5.256872231500732, -7.855822139978425, 8.966240870600389 
-5.5326614123055124, -8.84759136346035, 8.931234732071282 
-5.454985692407411, -8.565268852765374, 8.94126830001915 
-5.646768330978593, -9.234968439968949, 8.916963981694545 
-5.836378745511905, -9.866582373466336, 8.893217970720006 
-5.773082004721615, -9.60772262005834, 8.902392292144992 
-6.096323390177445, -10.591116103230728, 8.863643910929127 
-6.001128293831727, -10.289878774926454, 8.875447796595994 
-6.19546357281459, -10.932599640504234, 8.850518023583511 
-2.927920347820728, 0.38581407879260077, 9.736599692132007 
-2.9457244539242327, 0.6589568936066961, 9.745394766971966 
-3.1220958817551585, -0.29659790393821606, 9.712179312473657 
-3.028831816514864, 0.02659434164158725, 9.723682271915205 
-3.3152871097065804, -0.9645250646698464, 9.688778371559557 
-3.2342482191212634, -0.6949446179927881, 9.698194752138615 
-3.529657149418747, -1.6852478094292858, 9.66408221648286 
-3.4335363542649864, -1.3591695391433047, 9.675178214777361 
-3.6323522298632644, -2.023234447577053, 9.652726757823313 
-3.547642837028943, -1.6866540531849754, 9.66385557827555 
-3.8175469712895724, -2.6902342436075664, 9.630869497729314 
-3.7320482888070385, -2.3727173241609405, 9.641166441333812 
-4.017699124783152, -3.3656953879294935, 9.609211276226869 
-3.943344469618034, -3.098762600823166, 9.617655823188606 
-4.221932064079064, -4.086557068789997, 9.586847707516732 
-4.134683900680321, -3.7591678308183187, 9.596882020185989 
-4.327476324717872, -4.424897458384821, 9.576522246223464 
-4.242615415263892, -4.087060721292259, 9.586645784464924 
-4.515907942584424, -5.090417976993926, 9.556777478538802 
-4.430966233891335, -4.773842245296562, 9.566045336087566 
-4.699795254097066, -5.775714311327208, 9.537147811752341 
-4.633444325612504, -5.49984149160078, 9.54491299690541 
-4.912758132140779, -6.48810979464013, 9.51720015947806 
-4.8331333105910685, -6.1773042481647735, 9.525723281971967 
-4.998820571729509, -6.808482254555151, 9.50854345900477 
-4.936885450544064, -6.48780855449464, 9.517003490179544 
-5.208220208214638, -7.471331387606287, 9.490728087078956 
-5.140766038138049, -7.21128918645152, 9.497519869316598 
-5.398823265369512, -8.168564864210044, 9.472818981585124 
-5.3262654346284295, -7.886354281956101, 9.479960636543819 
-5.5962374220747835, -8.894235122861307, 9.454795004017868 
-5.512032625363294, -8.546613557301322, 9.463282399331627 
-5.695971607523636, -9.587947196944203, 9.438870421717453 
-5.628008369284472, -9.244271922706004, 9.446866617937733 
-5.62490013799587, -8.887982259471432, 9.45469286337509 
